cat	title
5	硅量子点与石墨烯的亲密接触促成了高性能石墨烯/硅光电探测器
5	信步天下 电享未来 ——记信电学院2015“学生节”系列活动
5	生科院代表队在海峡两岸大学生生物学知识竞赛中取得第二名好成绩
5	浙大管院合唱团获“合之声”首届国际商学院合唱邀请赛第一名
5	基础医学系开展2015年研究生墙报展
5	管院青年教师茅锐博士获“黄达-蒙代尔经济学奖”
5	医学院55届校友毕业“六十周年”再聚紫金港
5	信电学院2015年暑期社会实践
5	信电学院在石墨烯太阳能电池方向取得重要进展
5	大华股份常务副总裁朱江明校友向信电学院捐赠百万以支持新楼建设
5	心理系与宁波市鄞州区第六医院联手打造学科“医联体”
5	信电学院光声遥感技术取得重要进展
5	管院院长吴晓波教授受邀参加2015米兰世博会“杭州日”
5	对话诺奖得主Myron Scholes——管院举办2015国际大数据峰会
5	信电系举办第五届老教师八十寿诞庆贺会
5	信电系在石墨烯太阳能电池方向取得进展
5	在纸上直接制造高灵敏度的无线柔性传感器----信电系柔性电子器件研究取得新进展
5	生仪学院开展本科生课程辅导计划
5	计算机学院与软件学院组织07级新生班主任和学长培训会
5	浙大软件学院再扩招
5	生仪学院中心实验室正式启用学生网上预约系统
5	生科院规范研究生助教管理又出新举措
5	Thomas S. Huang访问计算机学院与软件学院
5	计算机学院与软件学院致全校毕业生的倡议书
6	德沃群芳，薪火传承——记建筑工程学院离退休教职工海宁国际校区之行
6	巍巍学府 煌煌其著 ——记电气学院离退休教职工海宁国际校区之行
6	庆信电甲子华诞，助莘莘学子梦圆——记浙江大学信电学院“甲莘奖助学金”启动仪式
6	管院成为中国大陆唯一一家连续三次通过AMBA国际认证的商学院
6	百廿载风雨共济，双甲子砥砺情怀――人文学院庆祝浙江大学建校120周年系列活动
6	专家学者聚舟山 畅谈海洋技术及其装备研发应用
6	林启石雕像在舟山校区落成
6	竺可桢纪念铜像在舟山校区落成
6	德沃群芳，薪火传承——记建筑工程学院离退休教职工海宁国际校区之行
6	巍巍学府 煌煌其著 ——记电气学院离退休教职工海宁国际校区之行
6	庆信电甲子华诞，助莘莘学子梦圆——记浙江大学信电学院“甲莘奖助学金”启动仪式
6	管院成为中国大陆唯一一家连续三次通过AMBA国际认证的商学院
6	百廿载风雨共济，双甲子砥砺情怀――人文学院庆祝浙江大学建校120周年系列活动
6	专家学者聚舟山 畅谈海洋技术及其装备研发应用
6	林启石雕像在舟山校区落成
6	竺可桢纪念铜像在舟山校区落成
6	教育学院组织离退休教师参观海宁国际校区
6	陈鹰：浙大必须在舟山的高新产业上多发挥作用
6	舟山校区迎来首批研究生新生
6	国际校区完成2016年首届学生录取工作
6	农学院种子专业61级校友聚首紫金港
6	医学院控烟研究中心参与世界卫生组织全球慢性病防控计划修改
6	联合国粮农组织专家考察湖州桑基鱼塘基地
6	舟山校区网络视频系统接入学校视频交互平台首次启用
6	海洋学院首批留学生入住舟山校区
6	扎根海岛 拥抱舟山 共逐蓝色海洋梦——记海洋学院搬迁仪式
6	行政服务办事大厅在玉泉校区集中开展事项办理并举办“便民服务日”活动
6	海洋学院内设机构和人员入驻舟山校区
6	林毅夫教授做客管院 解析中国经济发展新动力
6	海洋学院教职工及家属赴舟山校区参观
6	人文学院周少华古陶瓷研究工作室创作的作品《粉青釉青瓷觚》被希腊亚洲艺术博物馆永久收藏
6	浙医妇院与舟山市妇幼保健院学科对口支援正式启动
6	建筑设计研究院舟山群岛新区东港开发区海景颐园五期项目中标
6	学校各部门积极协调配合推进华家池校区建设
6	海洋系组织全系教师赴舟山摘箬山岛考察
6	建筑设计院在杭州师范大学仓前校区一期中心区块设计项目中夺标
6	建筑设计研究院院七所、六所和汉嘉设计集团股份有限公司联合设计的杭州大学城一期（杭州师范大学仓前校区）建筑设计方案项目中标
6	人文学院在马来西亚开办中国语言文学硕士学位研究生班
6	机械与能源学院第四届“动力节”在紫金港校区开幕
7	徐小洲教授赴广西柳州职业技术院考察
7	勿忘国耻，珍爱和平——浙江大学学子开展国家公祭日纪念活动
7	走进贵州黔东南，关爱贫困留守儿童——记浙大建筑设计院爱心支教活动
7	校领导赴山西看望在晋工作选调生
7	黄祖辉——浙江乡村振兴战略的先行探索与推进
7	浙江省蜂业协会与澳大利亚西澳养蜂协会缔结友好协会
7	《浙江日报》刊发浙大管院吴晓波及校友议现代化经济体系建设
7	“浙江大学非洲高等农业/农商教育考察团”赴肯尼亚、南非访问
7	2017年浙江大学医学院赴加拿大英属哥伦比亚大学暑期班交流项目圆满结束
7	浙大学子查苏生勇夺全国第十三届学生运动会浙江队首金
7	2017年浙江大学教育学院暑期泰国营访学项目圆满结束
7	家校联合 梦想启航——记浙江大学公共卫生学院2017级预防医学专业新生及家长交流会
7	浙江大学加入eduroam全球无线漫游服务
7	第四届中国出版政府奖结果公布，浙江大学出版社获多项大奖
7	河梁之谊 迟迟吾行 ―― 浙江大学2013级生物医学毕业班扬帆远行
7	建筑设计院参与编制的《浙江省住宅设计标准》颁布
7	全球高等教育峰会嘉宾齐聚国际校区  庆贺浙江大学建校120周年
7	浙江大学出版社2种图书入围第十二届文津图书奖
7	梦起浙里，难说再见——浙江大学2017年春季毕业研究生相约“毕业小镇”温馨起航
7	浙大海南（三亚）农业转基因生物试验基地获批首批农业转基因生物试验基地
7	浙江大学医工信结合平台启动
7	中央农村工作领导小组办公室致函感谢浙江大学
7	徐小洲教授赴广西柳州职业技术院考察
7	勿忘国耻，珍爱和平——浙江大学学子开展国家公祭日纪念活动
7	走进贵州黔东南，关爱贫困留守儿童——记浙大建筑设计院爱心支教活动
7	校领导赴山西看望在晋工作选调生
7	黄祖辉——浙江乡村振兴战略的先行探索与推进
7	浙江省蜂业协会与澳大利亚西澳养蜂协会缔结友好协会
7	《浙江日报》刊发浙大管院吴晓波及校友议现代化经济体系建设
7	“浙江大学非洲高等农业/农商教育考察团”赴肯尼亚、南非访问
7	2017年浙江大学医学院赴加拿大英属哥伦比亚大学暑期班交流项目圆满结束
7	浙大学子查苏生勇夺全国第十三届学生运动会浙江队首金
7	2017年浙江大学教育学院暑期泰国营访学项目圆满结束
7	家校联合 梦想启航——记浙江大学公共卫生学院2017级预防医学专业新生及家长交流会
7	浙江大学加入eduroam全球无线漫游服务
7	第四届中国出版政府奖结果公布，浙江大学出版社获多项大奖
7	河梁之谊 迟迟吾行 ―― 浙江大学2013级生物医学毕业班扬帆远行
7	建筑设计院参与编制的《浙江省住宅设计标准》颁布
7	全球高等教育峰会嘉宾齐聚国际校区  庆贺浙江大学建校120周年
7	浙江大学出版社2种图书入围第十二届文津图书奖
7	梦起浙里，难说再见——浙江大学2017年春季毕业研究生相约“毕业小镇”温馨起航
7	浙大海南（三亚）农业转基因生物试验基地获批首批农业转基因生物试验基地
7	浙江大学医工信结合平台启动
7	中央农村工作领导小组办公室致函感谢浙江大学
7	ACTF-Nov浙江大学校内信息安全竞赛成功举办
7	筑巢引凤，姑苏汇才――首届“浙江大学苏州日”系列活动成功举办
7	中国日报（China Daily）连续报道了我校朱善宽教授负责的浙江大学-斯坦福大学WELL-中国研究项目
7	浙大建筑设计院摘得“2016中国建筑学会建筑创作奖”银奖一枚-新闻-浙江大学
7	农学院赴贵州台江等国家级贫困县精准扶贫社会实践团获多项国家级、省级表彰
7	《光明日报》专题报道农学院赴贵州台江精准扶贫社会实践团
7	公管学院团委书记卓亨逵接受《浙江教育报》记者专访
7	浙江大学海宁国际校区正式启用――建筑设计院交出一份满意的答卷
7	浙江大学成功举办“杭州G20峰会与推动世界政治经济秩序变革”研讨会
7	浙江大学紫金众创小镇成为杭州城西科创大走廊重要一环
7	浙江大学临床医学博士后培养项目周年报道
7	控制学院服务浙江“五水共治”工作获新闻联播头条报道
7	采撷珍宝走千家——档案馆赴北京收集史料档案纪实
7	教育学院校友刘波获评2015浙江教育十大年度影响力人物
7	首批“浙江大学王宽诚青年学者”报到就位
7	浙江大学“大疆杯”第一届无人飞行器竞技赛成功举办
7	外语学院受到中国联合国协会高度赞扬
7	管理学院党委“争锋行动”之重阳节开展关爱空巢老教工活动
7	建筑设计研究院在浙江省钱江杯奖评选中喜获丰收
7	建工学院赴新疆南疆地区开展暑期大学生社会实践
7	首座海外抗战纪念馆收藏浙江大学制作捐赠的模型
7	黄兴国考察调研浙江大学滨海产业技术研究院
7	建筑设计研究院湖南岳阳机场项目填补其机场设计领域空白
7	浙江大学生物医学周系列活动启动
7	浙江大学管理学院成功通过三大国际认证
7	江西省委书记强卫一行视察浙大科技园江西分园
7	浙江大学首艘教学实习船“紫金港”号正式交付
7	环资学子刘丽雅事迹被浙江新闻联播、浙江日报等媒体报道
7	国家海洋局陈连增副局长赴浙江大学舟山校区考察
7	浙江大学中国西部发展研究院承担国家“一带一路”重大任务——《广西凭祥国家重点开发开放试验区建设总体规划及相关专题规划》
7	浙江大学管理学院成功通过EQUIS五年期认证
7	浙江大学语言与认知研究中心史文磊、吴义诚对汉语运动事件编码类型演化的研究取得新进展
7	左其华加盟浙江大学海洋学院
7	浙江大学在重费米子物理研究方面取得重要进展
7	美国规划协会中国办公室落户浙江大学城乡规划设计研究院
7	浙大出版社4项目获第23届浙江树人出版奖
7	建筑设计院浙江大学紫金港校区西区理工农组团项目中标
7	浙江大学首艘交通科考船正式开工
7	浙江大学农业试验站现代植物工厂建成并投入使用
7	浙江六和律师事务所向光华法学院捐赠支持学院发展
7	浙江大学医学院附属邵逸夫医院与开化县中医院建立协作医院关系
7	建筑设计研究院喜获浙江理工大学科艺学院设计竞赛第一名
7	广东省领导考察农推中心无锡生物农业项目
7	平衡建筑&#8226;浙江大学建筑设计研究院六十周年作品展开幕
7	浙江大学医学院附属邵逸夫医院下沙院区顺利开院运行
7	浙江大学医学院附属义乌医院二期工程开工典礼
7	附属一院“卫生部统计信息中心浙江数字医疗卫生技术研究院”揭牌
7	设计从来思不停，公益梦想亦同行——浙江大学建筑设计研究院公益行动专篇
7	浙江大学建筑设计研究院荣膺“当代中国建筑设计百家名院”
7	携手同心  秉承大爱  携手共推两岸卫生事业发展——浙江大学医学院附属义乌医院与台北医学大学附属双和医院缔结“姊妹医院”
7	浙大建筑设计研究院免费援建的青川青少年校外活动中心项目在四川省青川县奠基
7	浙江省第四期高校中青年干部培训班在我校开班
7	浙医二院王建安教授被评为浙江省特级专家
7	浙江大学医学院附属义乌医院一期工程顺利结顶
7	浙江大学附属一院引进国际先进、省内首台极速iCT
7	浙医一院参加浙江省对口支援贵州省遵义地区医疗系列活动
7	浙江大学建筑设计研究院浙江省水上运动训练基地方案设计中标
7	建筑设计研究院援川又三项目获2010年度四川省工程勘察设计“四优”奖
7	我校海南南繁育种基地建设初见成效
7	关爱老人   情系义乌——浙江大学医学院附属义乌医院重阳节医疗关爱活动
7	浙江大学宁波理工学院成为浙江省首家全国专利保护联系重点基地
7	建筑设计研究院职工在浙江省第十四届运动会中勇夺三金
7	浙江宁波理工学院学子在第35届ACM国际大学生程序设计竞赛亚洲区预选赛中获银奖
7	附属二院被评为浙江省卫生政务信息工作先进单位
7	浙江大学医学院附属第一医院外科技术辐射海外 帮助印尼建设肝移植中心
7	浙江大学山东省干部教育专题培训中标项目——青岛市蓝色经济区和高端产业聚集区建设专题研讨班开班
7	儿童医院主办的2010年浙江省新生儿疾病筛查管理与技术培训班在杭举办
7	浙江加州国际纳米技术研究院围绕三大平台建设部署2010年度各项工作
7	助青川重建，浙江留下不走的医疗队
7	附属儿童医院正式开通浙江省新生儿疾病筛查网站
7	超精细钻头打磨心脏血管  附属二院心脏手术对北京直播
7	继续教育学院配合浙江省卫生厅开展甲型H1N1流感防控公益远程培训
7	浙江省卫生厅杨敬厅长率队到附属二院进行安全医疗和生产的检查
7	北京航空航天大学仪器光电学院来我系进行交流访问
7	附属二院获 “浙江省无烟单位”称号
7	电气工程学院教授团走访山西永济新时速电机电器有限责任公司
7	继续教育学院受浙江省卫生厅委托开展乡村医生远程公益培训
7	薛人望教授和Peter Leung 教授被聘为浙江大学客座教授
7	计算机与软件学院党委书记汪益民报告会
7	英美呼吸病专家访问浙江大学呼吸病研究所
7	浙大中国西部发展研究院金祥荣常务副院长一行访问内蒙古自治区
7	继续教育学院庆祝浙江大学建校110周年学生系列活动报道
7	著名教育学专家杨东平教授做客浙江大学
7	“共同走进机械电子工程专业”——记浙江大学第七届“动力节”专家教授访谈系列之一
7	从梦开始的地方出发，走进“冷”的世界――浙江大学第七届动力节之专家教授访谈系列之“博眼看制冷”
7	法辩经典 风云盛会---记第一届浙江省“法律人”超级辩手对抗赛决赛
7	全球分享浙江反贫困经验　33国官员浙大研修谈体会
7	材化学院浙江省科技计划重点项目《胶原/壳聚糖组织再生支架及其在修复皮肤损伤中的应用》通过鉴定
7	浙江大学参与研究的2006年度IMD世界竞争力揭晓：中国大陆排名第19，浙江排名第33
7	浙江大学EMBA首届班学员集体返回母校
7	“多相纳米晶复合玻璃陶瓷的低成本制备技术“通过浙江省科技厅验收
7	加强教师专业化建设  推动我省优质教育发展—“浙江省中小学骨干教师高级访问学者”项目在教育学院隆重启动
7	浙江大学光彪教授、美国内布拉斯加大学机械系主任楼永绥教授向机械能源学院捐赠书籍
7	“文晖大桥健康监测与评估管理系统研究”项目通过浙江省科技厅鉴定
7	沈华清作品在四川电视节获奖
7	“二六三”杯浙江大学软件设计开发大赛开幕式成功举办
7	日本欧姆龙（中国）有限公司向浙江大学捐赠实验设备
7	医学院附属一院团委组织青年送医送药下乡
7	浙江大学首批EMBA学员获硕士学位
7	首届全国大学生结构设计竞赛在浙江大学胜利闭幕
7	世界银行、浙江省人民政府和浙江大学探索新的发展政策
7	浙江大学土木工程专业教育评估即将拉开帷幕
7	四川空分设备（集团）有限责任公司向我校捐赠液氮贮槽设备
7	浙江省社科重大课题《浙江省生态旅游规划》通过专家评审
7	我校教授应邀参加2004浙江省山海协作工程系列活动
7	让世界了解中国，让中国参与国际反贫困事业——浙大“卡特”反贫困问题国际高级研修项目侧记
7	我国首期旅游管理内地高教西藏班在我校开班
7	机械与能源工程学院与新中大软件有限公司携手共建浙江大学－新中大ERP实验室及实习基地
7	浙江大学文琴艺术总团各分团在浙江省第四届艺术节上分获大奖
7	“道富杯”浙江大学第四届大学生程序设计竞赛落下帷幕
7	&quot;连线浙江”中外媒体采访团来信息学院控制系工程中心采访
7	第二届浙江省青少年绿色营在浙江大学圆满闭营
7	浙江省“母亲河典礼”暨第二届浙江省青少年绿色营正式开营
7	“浙江省滑坡、泥石流综合成因与县（市）级区划研究”通过鉴定
7	城市学院3名毕业生获浙江大学免试研究生资格
7	贵州大学校长陈叔平一行访问农学院和动科院
7	浙江大学光学工程五十周年纪念碑揭幕
7	我校获海峡两岸暨香港地区大学会计辩论赛团体亚军
7	湖北农学院院长李同明一行访问农业与生物技术学院
7	杭州市人民政府授予浙江大学《特别贡献奖》
7	浙江省领导干部经济与信息管理研修班结业
7	杨万江教授专著《浙江农村居民生活经济分析》出版
8	国务院副总理刘延东对浙江大学留学生工作提出殷切期望
8	收看十九大 话使命担当 共筑中国梦——浙大团员青年收看十九大开幕会 
8	坚定理想信念 传承红色基因 ——记浙江大学第45期“育人强师”全员培训共青团和青年工作专题培训班
8	传染病诊治国家重点实验室获科技部2016年生物和医学领域国家重点实验室评估第一名
8	国务院副总理刘延东对浙江大学留学生工作提出殷切期望
8	收看十九大 话使命担当 共筑中国梦——浙大团员青年收看十九大开幕会 
8	坚定理想信念 传承红色基因 ——记浙江大学第45期“育人强师”全员培训共青团和青年工作专题培训班
8	传染病诊治国家重点实验室获科技部2016年生物和医学领域国家重点实验室评估第一名
8	国家科技部领导考察医学院中国人脑库建设工作
8	科技部领导考察附属邵逸夫医院
8	国务院参事一行在邵逸夫医院调研
8	浙大宁波理工学院被教育部授予全国普通高校毕业生预征兵工作先进集体称号
8	教育部专题调研组赴浙大宁波理工学院调研
8	附属儿童医院积极备战迎接教育部本科教学评估
8	中共云南省委办公厅领导干部公共管理高级研修班在我校举办
8	国家电网公司科技部王运丹副主任一行来我校考察
8	管理学院党代会胜利闭幕
8	污染环境修复与生态健康教育部重点实验室通过教育部重点实验室评审组专家组现场评估与验收
8	教育部社政司靳诺司长来我校调研
8	我校国家工科物理课程教学基地建设受到教育部验收评估专家组的好评
8	污染环境修复与生态健康教育部重点实验室建设计划通过专家论证
8	国务院学位办来我校评估机械工程领域工程硕士培养质量评估
8	软件学院得到教育部中期检查评估专家组的高度肯定
8	“卡特”接受教育部全面评估
8	国务院学位委员会评议组专家吴剑波教授访问药学院
9	怀以初心，报以忠心，成以决心——浙江大学学生会学习《习近平的七年知青岁月》系列活动
9	浙江大学/浙江省公共政策研究院召开2017年评估指数媒体发布会
9	这一刻，我们在省人民大会堂聆听“新时代的号召”——浙江大学学生代表参加中央宣讲团党的十九大精神报告会
9	公共管理学院国际学生到湖州安吉调研学习“两山理论”
9	展望新时代 奋战新征程 ——浙大团员青年举行学习党的十九大精神座谈会
9	尊法守法 携手筑梦——浙江大学联合市总工会启动服务农民工法治宣传行动
9	“感知中国•德国行”系列文化活动在柏林揭幕丨中宣部常务副部长黄坤明代表中方向柏林自由大学赠送《元画全集》
9	新农村发展研究院组织召开全省甜瓜简约化栽培技术现场观摩活动
9	八代学人相聚求是园，共商教育学科发展大计――“传承与创新：‘双一流’建设背景下的教育学科发展”研讨会成功举办
9	百廿之际，继往开来――光华法学院举办浙江大学第十六届法文化月开幕式
9	《2016年全国副省级城市发展质量评价报告》专家评审会暨发布会在我校召开
9	省人大常委会党组书记茅临生对我校公共政策研究院报送的公共政策内参作出重要批示
9	怀以初心，报以忠心，成以决心——浙江大学学生会学习《习近平的七年知青岁月》系列活动
9	浙江大学/浙江省公共政策研究院召开2017年评估指数媒体发布会
9	这一刻，我们在省人民大会堂聆听“新时代的号召”——浙江大学学生代表参加中央宣讲团党的十九大精神报告会
9	公共管理学院国际学生到湖州安吉调研学习“两山理论”
9	展望新时代 奋战新征程 ——浙大团员青年举行学习党的十九大精神座谈会
9	尊法守法 携手筑梦——浙江大学联合市总工会启动服务农民工法治宣传行动
9	“感知中国•德国行”系列文化活动在柏林揭幕丨中宣部常务副部长黄坤明代表中方向柏林自由大学赠送《元画全集》
9	新农村发展研究院组织召开全省甜瓜简约化栽培技术现场观摩活动
9	八代学人相聚求是园，共商教育学科发展大计――“传承与创新：‘双一流’建设背景下的教育学科发展”研讨会成功举办
9	百廿之际，继往开来――光华法学院举办浙江大学第十六届法文化月开幕式
9	《2016年全国副省级城市发展质量评价报告》专家评审会暨发布会在我校召开
9	省人大常委会党组书记茅临生对我校公共政策研究院报送的公共政策内参作出重要批示
9	浙江大学“两学一做”微党课大赛圆满落幕
9	浙江大学“两学一做”微党课大赛圆满落幕
9	弘扬大学精神，树立文化自信 ――胡旭阳副书记为建工学院骨干青年教师做专题辅导报告
9	迎庆浙江大学建校120周年暨北美校友会第40届年会圆满召开
9	《“一带一路”的国际法律视野》新书发布会在浙大召开
9	潘云鹤：海洋学院要成为浙江大学的明珠
9	浙江大学“文化校园行”活动首站在农业试验站梨园开展
9	一茶一世界，一味一人生——记浙大传媒学院跨文化交际训练营IV之茶文化体验活动
9	浙大第二十六届国际文化节开幕
9	外语学院2005届语言学硕士研究生校友捐建历史文化墙
9	浙大申建教育部国际合作联合实验室顺利通过立项论证
9	传媒与国际文化学院迎接120周年校庆宣传品首发
9	嵊泗县党政代表团访问海洋学院
9	创海洋新时代 立强国新航标——记浙江大学“高校博士团走向海洋”学习实践周活动
9	ACM MobiHoc 2015在杭召开
9	部校共建传媒与国际文化学院显成效
9	海洋学院国际合作项目获科技部批准
9	中欧教育联盟“国际高水平博士生春季学校”能源转化领域交流项目欢迎仪式顺利召开
9	我校党外医护人员赴利比里参与医疗援助工作
9	“致和平”回顾历史，祭扫先烈——记信电系本科生党总支与离退休处党工委联合举办公祭日主题教育活动
9	就业中心邀请各大军工集团来我校宣传免试研究生招募工作
9	计算机学院2010级本科生党支部探望自闭症儿童和白血病儿童
9	由浙江大学继续教育学院援建的新疆生产建设兵团农一师阿拉尔市网络学习城正式开通交付使用
9	浙大科技园在科技部新升级国家高新区座谈会上分享“校地合作”的成功经验
9	杨卫校长到图书与信息中心专题调研信息化建设工作
9	“创先争优、对口支援”党员赴开化大型义诊活动报道
9	第二届神经管理学和神经经济学国际研讨会（ICNN2010）在浙大召开
9	2010中华环保民间组织可持续发展年会在浙江大学城市学院召开
9	浙大继续教育学院与浙江省湖南商会、共青团湖南省驻浙江省工作委员会开展战略合作
9	浙大城市学院第五届艺术文化节开幕
9	生工食品学院“盼盼食品杯”烘焙食品创意大赛宣讲会顺利召开
9	儿童医院召开中心组扩大会议，学习贯彻《党员领导干部廉洁从政准则》
9	践行准则 强化机制 关爱儿童 共谱和谐——儿童医院召开行风监督员座谈会
9	浙医一院召开中心组学习扩大会议,学习贯彻全国“两会”精神,部署下一步重点工作"
9	儿童医院召开2009年度民主党派工作总结暨迎新茶话会
9	海洋系召开2009年度中层党员领导干部民主生活会
9	建筑工程学院召开2009年度党员领导干部民主生活会
9	妇产科医院召开中层党员领导干部民主生活会
9	儿童医院召开加强廉洁教育长效机制建设动员报告会
9	附属一院认真组织学习十七届四中全会精神
9	妇产科医院召开党委理论中心组学习（扩大）会议,学习贯彻十七届四中全会精神"
9	计算机学院与软件学院党委中心组召开专题会议 深入学习十七届四中全会精神
9	儿童医院召开党委中心组学习会议，学习贯彻十七届四中全会精神
9	一院召开民主党派人士迎中秋、庆国庆茶话会
9	电气工程学院隆重召开2009级研究生开学典礼
9	儿童医院召开2009年暑期党委、纪委工作会议
9	能源工程学系赴西安交通大学学习考察
9	浙医一院召开党委中心组学习会议 研讨医院下一步发展思路和新一届领导班子建设
9	妇产科医院召开座谈会，热烈庆祝建党88周年
9	农生环学部抢抓“两部共建”机遇，召开学科发展座谈会
9	机械工程学系第三届“双代会”隆重召开
9	儿童医院组织全体党员赴宁波考察社会主义新农村建设
9	江阴市党政考察团访问农业生命环境学部
9	工学部信息学部召开与房产处工作协调会
9	附属二院召开第一季度“季度之星”座谈会
9	附属二院召开领导班子届末考核述职述廉报告会
9	儿童医院召开2008年度民主党派工作总结暨2009年迎新茶话会
9	附属二院召开统一战线迎新团拜会暨统战知识竞赛活动
9	环资学院召开2008大学生学风建设研讨会
9	管理学院积极开展“平安校园”建设宣传教育和自查工作
9	人生转折的第一课，儿童医院举办新职工党员岗前培训
9	邵逸夫医院党委召开纪念建党87周年党员大会
9	电气学院召开党委扩大会议讨论校院两级分析报告
9	妇产科医院召开第五届三次“双代会”讨论领导班子分析报告
9	电气工程学院召开民主生活会
9	传媒与国际文化学院试点办布置、实施“五情”教育理论学习与实践活动方案
9	儿童医院采取有效措施确保试点工作学习调研阶段取得实际成效
9	生仪学院召开学习实践活动试点工作研讨会，修订完善学院试点工作方案
9	计算机学院与软件学院学习周济部长报告，进一步修订学院试点工作方案
9	二院稳步推进“学习实践活动”前期准备工作
9	生仪学院召开党委扩大会议，深入研讨学院试点工作方案
9	计算机学院与软件学院召开中层党员领导干部民主生活会
9	电气学院召开学习党的“十七大”精神报告会
9	“进入他者的世界”李安《色·戒》研讨会圆满召开
9	生仪学院党委理论中心组学习会议
9	机能学院召开学生党支部建设研讨会
9	传媒与国际文化学院召开04级迎评促建及就业动员会
9	信息学院召开学生支部建设党建研讨会
9	传媒与国际文化学院党委认真组织学习十七大会议精神
9	继续教育学院党委中心组专题学习党的“十七大”会议精神
9	儿童医院召开党委扩大会议认真学习党的十七大报告精神
9	环境与资源学院党委召开扩大会议
9	继续教育学院组织学习贯彻教育部8月29日视频工作会议精神
9	计算机学院与软件学院召开教师节座谈会
9	人文学院2007级研究生始业典礼隆重召开
9	人文学院07级新生开学典礼隆重召开
9	教育学院召开2007级新生班主任和学长组培训会，扎实做好新生入学教育工作
9	机能学院召开2007级新生党员座谈会
9	材化学院党委举行中心组理论学习会
9	加强制度化建设  切实提高中心组理论学习实效
9	信息学院党委理论学习中心组举行专题学习会
9	电气学院党委学习贯彻中纪委2007（7）文件和学校党委书记培训班会议精神
9	“重庆市第30期区县党政领导干部进修班”在浙江大学开班
9	环资学院召开党建工作研讨暨支部书记培训会
9	第六届法文化月闭幕式暨光华法学院2007届毕业晚会
9	电气学院召开毕业班同学迎评促建座谈会
9	传媒与国际文化学院校友恳谈会顺利召开
9	传媒与国际文化学院毕业生迎评促建座谈会召开
9	第六届法文化月系列活动—模拟法庭进警院
9	机械能源学院召开返校校友见面会
9	经济学院召开校庆系列活动之校友新闻发布会
9	教育学院召开07届本科毕业生迎评促建座谈会
9	传媒与国际文化学院毕业生座谈会顺利召开
9	机械与能源工程学院召开毕业生迎评促建座谈会
9	为迎接110周年校庆和本科教学评估举办“知礼仪、谨言行、树新风”礼仪宣传周系列活动
9	药学院召开学生党建工作研讨会
9	环资学院召开国家助学贷款宣传片展播暨学生座谈会
9	继续教育学院召开离退休职工迎新春团拜会
9	德国驻上海总领事馆文化领事一行访问我校
9	经济学院召开系列座谈会
9	竺可桢学院召开05级学生选专业选导师导航会
9	华家池校区召开离休干部迎春茶话会
9	计算机学院召开研究生课程改革研讨会
9	人文学院二届三次“双代会”胜利召开
9	外语学院教工党总支“远学孟二冬，近学身边模范”活动成效显著
9	信息学院召开本科生综合考评方案和免试研究生条例座谈会
9	环资学院召开本科教学迎评促建自查动员会
9	一切为了学生的健康成长和全面发展——环资学院召开班主任冬学期例会
9	扎实稳健  开拓进取——信息学院党建研讨会
9	中共人文学院代表大会胜利召开
9	浙大—香港理大合作学位项目全部顺利通过教育部复核
9	药学院召开本科教学工作水平评估迎评促建动员会
9	CARD联合主办的中国农业经济研究生教育70周年庆典暨农业和农村发展国际研讨会召开
9	以健全的制度管人理事　加强学院党风廉政建设
9	潘云鹤校长会见哈佛大学法学院教授哈罗德&#8226;伯尔曼
9	信息学院召开工科实验基地研讨会
9	科技与文化齐鸣 机能与创新偕行――机械与能源工程学院科技文化节暨浙江大学力学节开幕式
9	“第四届POPNET（持久性有机污染物研究网络）研讨会”在杭召开
9	传达学习“两会”精神 商讨学院发展大计
9	第十六届外国语言文化节开幕式
9	“全国固体力学青年学者研讨会2005”在我校召开
9	2005数字档案馆国际研讨会召开
9	国家863计划资源环境领域技术研讨会在杭召开
9	环境与资源学院召开全体博士生导师座谈会
9	全国高校管理学课程教学研讨会在我校召开
9	全国第三届超声波电机理论和应用技术研讨会在我校召开
9	“第三届全国高等院校制冷空调学科发展研讨会”暨“第三届制冷空调新技术研讨会”在我校召开
9	全国电法及电磁法勘探正反演软件推优会在我校召开
9	计算机学院召开研究生教学工作研讨会
9	中国制度变迁案例研究--浙江卷案例研讨会召开
9	“话语与文化发展”国际研讨会在外语学院召开
9	计算机学院（软件学院）两位同学赴法国ESIGELEC大学交流学习
9	计算机学院(软件学院)五位学生到加拿大Simon Fraser大学进行为期半年的学习
9	教育部专家组考察“浙江大学技术创新与科技产业发展研究中心”
9	计算机学院（软件学院）召开年度本科生导师工作交流报告会
9	生工食品学院召开学生工作研讨会
9	农学院2004年科技文化艺术节在紫金港校区开幕
9	教育学院召开“教育交流与教育现代化国际研讨会”
9	人文学院召开大学语文·大学写作教学研讨会
9	教育部高校外语教学指导委员会俄语组年会在我校召开
9	“农业经济管理学科前沿与发展战略研讨会”召开
9	潘云鹤校长考察人文学院历史系文物室
9	农学院认真学习贯彻校长到学院调研时的讲话精神
9	现代制造工程研究所召开本科教学改革研讨会
9	农村全面小康建设国际研讨会在北京召开
9	第一届Hangzhou-Luebeck软件工程研讨会在我校召开
9	第三届台达电力电子新技术研讨会在我校召开
9	2003年田径运动会将于10月24日在玉泉校区召开
9	外国语言文化与国际交流学院院长获“西湖友谊奖”
9	环资学院学生参加科普宣传周大型宣传活动
9	经济学院召开“博士研究生培养工作研讨会”
